Date, Close/Last, Volume, Open, High, Low
08/21/2020, $82.79, 4360847, $81.46, $85.58, $81.1
08/20/2020, $80.28, 2946964, $80, $81.09, $79.02
08/19/2020, $81.26, 2549163, $82.62, $83.7929, $80.96
08/18/2020, $81.63, 2462278, $83.9, $83.9, $81.51
08/17/2020, $83.5, 2219866, $85.37, $85.69, $83.1999
08/14/2020, $84.98, 2697139, $85.23, $86.09, $84.15
08/13/2020, $86.67, 3263371, $84.29, $86.73, $84.24
08/12/2020, $85.8, 6418453, $89.49, $89.5, $83.37
08/11/2020, $88.29, 11414370, $85.85, $89.42, $84.85
08/10/2020, $81.48, 9703765, $78.17, $81.75, $77.36
08/07/2020, $74.1, 4874768, $75.05, $75.96, $73.11
08/06/2020, $76.57, 7673783, $70.91, $77.09, $70.77
08/05/2020, $71.28, 7076174, $73.08, $75.24, $70.51
08/04/2020, $72.75, 3956050, $72.641, $74.37, $71.82
08/03/2020, $73.05, 4449029, $71.765, $73.68, $70.32
07/31/2020, $72.43, 5524310, $75.99, $76.24, $71.5
07/30/2020, $76.42, 4378524, $76.98, $77.15, $74.7
07/29/2020, $75.29, 3131451, $74.28, $75.4, $73.19
07/28/2020, $73.37, 4769757, $70.62, $74.97, $70.47
07/27/2020, $70.69, 4832849, $72.63, $73.55, $70.02
07/24/2020, $73.41, 3446925, $72.89, $73.41, $71.6
